country,decade,nkill
159,2,9
183,2,0
43,2,0
61,2,
185,2,0
159,2,4
159,2,6
159,2,20
160,2,1
45,2,6
45,2,0
110,2,0
159,2,0
159,2,25
8,2,10
183,2,5
61,2,
61,2,
61,2,
61,2,3
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
97,2,0
61,2,3
61,2,0
61,2,
43,2,0
43,2,0
43,2,0
43,2,0
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
159,2,0
159,2,0
43,2,
43,2,
43,2,
43,2,
43,2,
69,2,0
159,2,0
159,2,3
159,2,
159,2,4
159,2,4
159,2,4
185,2,0
69,2,0
603,2,2
185,2,0
159,2,1
61,2,31
159,2,1
159,2,1
159,2,1
159,2,100
159,2,2
217,2,0
159,2,0
159,2,
137,2,0
101,2,0
101,2,0
101,2,0
101,2,0
101,2,0
101,2,0
159,2,20
101,2,0
101,2,0
101,2,0
145,2,
145,2,1
159,2,0
159,2,0
159,2,0
159,2,0
159,2,
159,2,
159,2,
159,2,
159,2,
186,2,0
45,2,0
45,2,
139,2,0
110,2,
139,2,0
45,2,1
139,2,2
159,2,
159,2,6
139,2,0
159,2,8
159,2,2
45,2,1
159,2,18
182,2,0
43,2,0
61,2,1
159,2,32
45,2,1
217,2,0
183,2,0
183,2,0
183,2,0
183,2,0
183,2,0
183,2,0
110,2,0
159,2,30
183,2,0
139,2,0
92,2,0
92,2,1
45,2,3
45,2,4
45,2,5
83,2,13
145,2,21
159,2,10
159,2,
159,2,6
45,2,0
45,2,0
45,2,0
159,2,1
61,2,
159,2,0
186,2,0
81,2,0
81,2,2
81,2,2
185,2,0
45,2,5
145,2,0
145,2,40
145,2,12
159,2,
159,2,4
159,2,10
185,2,1
26,2,0
159,2,0
186,2,0
45,2,7
49,2,0
159,2,0
603,2,1
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
98,2,0
98,2,0
45,2,9
45,2,9
159,2,0
159,2,
159,2,22
159,2,0
153,2,6
153,2,6
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,
145,2,1
145,2,1
145,2,0
159,2,9
159,2,0
45,2,
183,2,0
159,2,0
159,2,0
159,2,
159,2,
159,2,0
159,2,0
159,2,0
139,2,0
222,2,2
45,2,0
61,2,16
159,2,19
159,2,20
8,2,0
26,2,0
186,2,0
61,2,
61,2,51
61,2,15
8,2,
69,2,0
159,2,0
110,2,0
362,2,0
159,2,0
61,2,0
83,2,
159,2,2
159,2,8
159,2,13
217,2,0
159,2,
69,2,0
92,2,31
61,2,1
43,2,
45,2,2
102,2,0
11,2,0
159,2,3
159,2,4
159,2,
159,2,17
159,2,37
43,2,0
45,2,1
185,2,1
21,2,0
11,2,0
11,2,0
199,2,0
43,2,0
43,2,0
83,2,
159,2,
159,2,2
183,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,
43,2,0
97,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
183,2,1
43,2,
43,2,0
94,2,0
92,2,1
159,2,3
61,2,
61,2,5
61,2,16
61,2,15
61,2,7
145,2,3
159,2,
159,2,25
159,2,26
159,2,25
603,2,1
159,2,0
159,2,0
43,2,0
110,2,3
186,2,0
185,2,0
185,2,0
185,2,0
45,2,4
159,2,0
159,2,0
159,2,0
159,2,0
92,2,0
185,2,0
185,2,0
185,2,0
185,2,0
185,2,0
45,2,1
145,2,8
145,2,9
159,2,
159,2,
159,2,
159,2,
159,2,
21,2,0
186,2,19
186,2,0
186,2,6
186,2,2
159,2,26
45,2,17
139,2,3
83,2,3
159,2,1
159,2,5
603,2,1
183,2,0
43,2,
43,2,
43,2,
69,2,0
186,2,5
43,2,0
43,2,0
43,2,
45,2,5
145,2,90
145,2,
43,2,
43,2,
61,2,
61,2,
61,2,
61,2,
61,2,
185,2,0
185,2,0
185,2,0
185,2,0
43,2,0
61,2,12
61,2,
159,2,25
159,2,11
159,2,1
185,2,0
185,2,0
185,2,0
97,2,0
185,2,
209,2,1
209,2,0
185,2,0
185,2,0
159,2,5
185,2,0
43,2,
43,2,0
43,2,0
43,2,0
43,2,0
139,2,4
185,2,0
69,2,0
183,2,1
183,2,0
159,2,0
69,2,0
69,2,0
186,2,0
186,2,0
186,2,
185,2,0
185,2,0
159,2,0
159,2,0
159,2,0
183,2,1
69,2,0
88,2,0
160,2,10
61,2,5
61,2,12
145,2,30
159,2,7
45,2,
185,2,0
110,2,0
185,2,0
603,2,1
145,2,
145,2,
145,2,250
159,2,12
43,2,
217,2,0
43,2,
43,2,0
43,2,0
43,2,0
43,2,
43,2,
43,2,
43,2,0
43,2,0
61,2,4
61,2,5
159,2,1
217,2,0
43,2,0
43,2,0
45,2,11
159,2,
11,2,0
94,2,18
185,2,0
183,2,
43,2,1
43,2,1
43,2,2
43,2,3
43,2,1
43,2,3
43,2,3
43,2,1
183,2,0
185,2,0
159,2,0
110,2,0
92,2,0
185,2,0
110,2,0
110,2,0
159,2,0
159,2,
43,2,
43,2,
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
61,2,0
185,2,0
185,2,0
159,2,1
45,2,0
45,2,0
145,2,12
145,2,3
145,2,6
145,2,11
145,2,4
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
145,2,0
185,2,0
43,2,0
43,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
185,2,0
43,2,
43,2,
43,2,
145,2,0
159,2,40
43,2,
43,2,
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
45,2,0
45,2,0
145,2,30
185,2,0
69,2,0
69,2,0
69,2,0
69,2,0
110,2,0
43,2,0
43,2,0
45,2,4
159,2,2
217,2,0
32,2,
145,2,3
159,2,3
159,2,4
159,2,1
160,2,1
83,2,7
8,2,
186,2,
186,2,
186,2,
186,2,
186,2,
186,2,
186,2,
186,2,
186,2,
186,2,
186,2,
186,2,
186,2,
209,2,0
209,2,0
209,2,0
209,2,0
209,2,0
209,2,0
209,2,0
209,2,0
209,2,0
209,2,0
209,2,0
159,2,0
45,2,0
159,2,1
92,2,
159,2,16
159,2,0
94,2,0
186,2,6
45,2,4
145,2,23
145,2,50
145,2,10
110,2,0
11,2,0
11,2,0
145,2,
145,2,4
145,2,48
159,2,15
209,2,2
183,2,0
43,2,
43,2,
43,2,0
43,2,0
43,2,0
43,2,0
61,2,28
61,2,
83,2,0
83,2,0
159,2,22
159,2,50
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
195,2,
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,1
43,2,0
43,2,0
61,2,
83,2,3
83,2,1
83,2,2
145,2,8
159,2,1
159,2,7
603,2,0
183,2,0
183,2,0
43,2,
43,2,
43,2,
145,2,0
110,2,0
43,2,0
43,2,0
145,2,7
159,2,8
185,2,1
185,2,1
185,2,0
92,2,3
183,2,0
101,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
145,2,
145,2,
145,2,
145,2,20
145,2,0
603,2,2
145,2,
145,2,
145,2,
159,2,2
217,2,0
217,2,0
94,2,0
145,2,
145,2,16
217,2,0
159,2,1
159,2,18
159,2,18
217,2,0
217,2,0
186,2,9
145,2,27
159,2,
159,2,17
142,2,0
186,2,16
603,2,0
61,2,4
61,2,1
83,2,10
145,2,12
145,2,15
145,2,
145,2,46
145,2,20
145,2,
145,2,
159,2,1
159,2,0
11,2,0
159,2,0
43,2,0
92,2,2
94,2,0
92,2,14
45,2,3
45,2,
185,2,0
145,2,3
159,2,0
217,2,0
183,2,0
61,2,10
61,2,2
159,2,16
159,2,34
159,2,0
217,2,0
217,2,0
183,2,0
185,2,1
159,2,0
159,2,8
155,2,1
222,2,0
222,2,0
159,2,10
45,2,6
145,2,93
159,2,16
53,2,3
11,2,0
186,2,2
160,2,0
88,2,0
155,2,0
159,2,15
83,2,1
61,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
45,2,8
83,2,3
145,2,
101,2,0
145,2,
145,2,1
159,2,0
43,2,
69,2,0
110,2,23
98,2,1
159,2,0
159,2,15
159,2,1
217,2,0
217,2,0
183,2,0
183,2,
183,2,0
45,2,
159,2,
45,2,1
61,2,4
61,2,4
61,2,1
45,2,1
53,2,0
159,2,0
159,2,0
69,2,0
145,2,6
145,2,1
145,2,0
145,2,0
159,2,0
145,2,1
145,2,4
159,2,1
162,2,0
162,2,0
162,2,0
160,2,5
145,2,8
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
185,2,0
45,2,
43,2,0
61,2,0
159,2,20
159,2,0
159,2,19
11,2,0
217,2,0
217,2,0
159,2,
43,2,
43,2,
185,2,0
130,2,4
61,2,0
61,2,0
61,2,
159,2,30
159,2,3
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
159,2,
159,2,15
159,2,
19,2,1
61,2,5
185,2,3
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
185,2,3
45,2,1
61,2,3
61,2,0
185,2,0
159,2,5
159,2,0
159,2,0
94,2,2
159,2,16
53,2,1
61,2,
145,2,0
145,2,0
43,2,0
43,2,0
61,2,0
49,2,0
159,2,5
159,2,5
21,2,0
59,2,0
209,2,3
45,2,6
61,2,7
61,2,
145,2,
21,2,0
43,2,0
43,2,0
43,2,
43,2,
43,2,
43,2,
43,2,
53,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
139,2,0
45,2,1
110,2,0
43,2,0
43,2,0
92,2,0
43,2,1
61,2,3
61,2,5
83,2,1
45,2,0
159,2,5
83,2,2
185,2,0
159,2,4
159,2,0
159,2,0
159,2,0
101,2,0
94,2,0
11,2,0
145,2,2
11,2,0
603,2,1
8,2,
185,2,0
209,2,8
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
110,2,0
145,2,12
145,2,9
145,2,
69,2,0
69,2,0
69,2,0
45,2,0
69,2,0
45,2,
145,2,
45,2,0
45,2,
96,2,1
603,2,4
145,2,38
124,2,0
209,2,3
209,2,1
185,2,0
159,2,
159,2,10
159,2,5
21,2,0
162,2,0
162,2,0
155,2,0
160,2,10
162,2,0
162,2,0
217,2,0
43,2,
43,2,
43,2,
159,2,5
159,2,11
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,
43,2,
43,2,
21,2,0
43,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
159,2,0
61,2,
159,2,20
159,2,0
159,2,2
603,2,1
43,2,0
65,2,200
159,2,2
159,2,
69,2,0
159,2,8
145,2,0
69,2,0
69,2,0
69,2,0
160,2,2
185,2,1
61,2,43
162,2,0
30,2,0
186,2,3
155,2,2
43,2,0
43,2,0
61,2,
145,2,16
145,2,12
145,2,
124,2,0
159,2,8
159,2,5
11,2,0
159,2,1
159,2,1
159,2,1
145,2,35
145,2,23
145,2,
145,2,1
145,2,0
145,2,
145,2,
61,2,14
110,2,0
159,2,1
159,2,3
61,2,
92,2,0
124,2,0
124,2,0
43,2,
43,2,0
61,2,1
145,2,80
83,2,3
83,2,1
43,2,0
11,2,0
11,2,0
11,2,0
11,2,0
159,2,0
98,2,1
83,2,1
43,2,
43,2,0
43,2,0
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
61,2,13
61,2,
61,2,
61,2,0
61,2,11
155,2,1
83,2,1
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,
43,2,
43,2,
43,2,
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
159,2,7
159,2,2
59,2,1
83,2,0
43,2,0
145,2,21
362,2,0
92,2,1
603,2,1
159,2,3
61,2,4
43,2,0
110,2,1
158,2,0
159,2,2
186,2,0
11,2,0
59,2,0
43,2,
43,2,
43,2,
43,2,
185,2,0
45,2,0
45,2,0
45,2,0
43,2,4
186,2,0
160,2,0
159,2,0
159,2,0
26,2,0
160,2,58
43,2,2
83,2,
97,2,0
217,2,0
158,2,1
185,2,0
159,2,0
159,2,
159,2,0
159,2,0
159,2,0
159,2,0
159,2,1
59,2,0
159,2,1
159,2,
145,2,111
159,2,0
159,2,
43,2,0
173,2,0
173,2,0
185,2,1
43,2,0
61,2,12
145,2,32
145,2,
145,2,
222,2,0
159,2,
159,2,1
159,2,7
159,2,6
159,2,2
159,2,2
159,2,2
209,2,9
61,2,12
61,2,3
185,2,1
159,2,2
186,2,5
231,2,1
61,2,80
11,2,0
186,2,1
159,2,3
78,2,
78,2,0
159,2,3
83,2,3
83,2,2
145,2,30
78,2,0
78,2,0
45,2,1
145,2,63
145,2,
145,2,1
45,2,0
217,2,0
15,2,0
15,2,0
159,2,15
159,2,10
159,2,0
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,0
43,2,
43,2,0
43,2,
61,2,0
61,2,0
61,2,0
61,2,0
61,2,
61,2,
159,2,15
159,2,3
159,2,12
159,2,20
61,2,
61,2,25
145,2,
145,2,
43,2,0
43,2,0
43,2,0
43,2,
43,2,0
43,2,0
159,2,
159,2,
159,2,
159,2,
159,2,1
160,2,1
145,2,
145,2,0
45,2,0
231,2,2
110,2,0
159,2,3
145,2,5
145,2,8
145,2,12
145,2,2
603,2,1
11,2,0
159,2,0
124,2,0
124,2,0
143,2,0
143,2,0
143,2,0
159,2,15
159,2,8
159,2,20
160,2,1
160,2,1
185,2,0
186,2,0
159,2,0
186,2,1
143,2,0
160,2,0
61,2,1
83,2,12
145,2,50
15,2,1
217,2,0
217,2,0
26,2,0
186,2,29
159,2,0
159,2,0
8,2,4
45,2,3
159,2,1
61,2,
61,2,
145,2,36
145,2,18
185,2,1
185,2,0
185,2,0
159,2,0
159,2,0
78,2,0
78,2,0
78,2,0
43,2,0
185,2,0
185,2,0
185,2,0
185,2,0
26,2,0
26,2,0
43,2,0
78,2,0
78,2,0
78,2,0
159,2,3
185,2,1
26,2,0
159,2,1
61,2,4
603,2,1
159,2,
61,2,0
182,2,0
21,2,0
69,2,0
78,2,0
162,2,0
45,2,1
231,2,1
185,2,
43,2,0
61,2,0
159,2,20
159,2,2
8,2,0
145,2,
43,2,
45,2,1
43,2,
61,2,0
61,2,0
61,2,0
61,2,0
61,2,0
61,2,0
102,2,0
26,2,
83,2,3
92,2,1
11,2,0
159,2,0
59,2,0
97,2,0
83,2,0
145,2,
160,2,8
159,2,0
78,2,1
143,2,1
61,2,0
186,2,74
186,2,74
143,2,0
94,2,0
94,2,0
159,2,20
159,2,20
186,2,21
78,2,0
160,2,33
186,2,67
186,2,11
186,2,1
69,2,0
69,2,0
69,2,0
69,2,1
603,2,2
159,2,0
159,2,0
159,2,0
186,2,0
145,2,29
145,2,35
186,2,1
159,2,2
166,2,1
106,2,4
162,2,0
143,2,10
61,2,10
61,2,10
61,2,1
61,2,3
61,2,2
145,2,22
186,2,
186,2,17
186,2,
183,2,1
61,2,
61,2,8
61,2,0
61,2,0
61,2,0
61,2,0
185,2,3
197,2,1
43,2,1
43,2,0
159,2,0
92,2,0
92,2,1
69,2,0
69,2,0
162,2,0
159,2,7
69,2,0
78,2,0
61,2,13
61,2,9
217,2,0
217,2,0
217,2,0
217,2,0
217,2,0
21,2,0
183,2,0
160,2,12
145,2,
61,2,3
61,2,7
43,2,0
11,2,0
159,2,0
110,2,2
159,2,0
160,2,2
159,2,1
159,2,1
159,2,1
159,2,1
159,2,1
145,2,9
98,2,1
160,2,2
183,2,1
159,2,0
159,2,0
159,2,0
160,2,1
603,2,0
21,2,0
159,2,5
159,2,13
97,2,0
159,2,
362,2,0
145,2,
145,2,
145,2,
603,2,0
186,2,9
159,2,20
43,2,0
185,2,
362,2,0
43,2,0
185,2,0
185,2,0
185,2,
186,2,43
159,2,0
159,2,0
43,2,
43,2,
43,2,
43,2,
43,2,
43,2,0
43,2,0
43,2,
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,
97,2,0
159,2,0
159,2,0
43,2,0
43,2,0
43,2,0
83,2,0
145,2,5
145,2,1
45,2,0
61,2,1
362,2,0
159,2,0
110,2,0
98,2,15
45,2,
145,2,
145,2,
61,2,1
93,2,0
217,2,0
362,2,0
94,2,6
159,2,15
145,2,
362,2,0
183,2,1
217,2,0
217,2,0
217,2,0
159,2,
159,2,4
185,2,1
94,2,0
11,2,0
159,2,
159,2,50
159,2,2
362,2,0
101,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
110,2,2
160,2,1
159,2,0
362,2,0
102,2,0
110,2,0
159,2,
102,2,1
8,2,130
110,2,
186,2,0
159,2,0
159,2,3
43,2,1
61,2,2
362,2,
362,2,0
59,2,0
362,2,0
124,2,0
139,2,5
143,2,0
143,2,0
143,2,0
185,2,1
145,2,6
362,2,0
69,2,1
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
186,2,0
97,2,0
97,2,0
101,2,0
159,2,
159,2,
159,2,30
186,2,
186,2,
217,2,0
159,2,
159,2,
159,2,
362,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,1
160,2,4
160,2,1
185,2,1
159,2,21
159,2,0
159,2,
159,2,
159,2,0
362,2,0
362,2,0
362,2,0
61,2,
81,2,0
81,2,0
81,2,0
142,2,0
145,2,4
145,2,
81,2,0
110,2,0
110,2,
61,2,0
159,2,8
160,2,0
45,2,5
81,2,0
61,2,6
159,2,0
362,2,0
11,2,0
45,2,0
110,2,0
139,2,2
61,2,1
61,2,1
61,2,
61,2,45
61,2,
83,2,4
110,2,0
110,2,4
45,2,0
145,2,0
145,2,0
145,2,
145,2,12
145,2,
145,2,
145,2,
145,2,34
218,2,0
49,2,0
145,2,59
145,2,94
110,2,3
61,2,0
110,2,0
110,2,4
61,2,1
160,2,3
160,2,2
45,2,0
186,2,0
186,2,0
186,2,0
186,2,
186,2,
186,2,
186,2,
186,2,
21,2,0
45,2,1
45,2,0
61,2,2
61,2,2
145,2,10
186,2,1
160,2,0
159,2,0
21,2,0
83,2,0
61,2,1
45,2,0
61,2,
61,2,7
61,2,5
145,2,8
145,2,30
145,2,10
145,2,3
159,2,7
159,2,2
159,2,1
110,2,0
110,2,
61,2,1
45,2,4
61,2,1
159,2,8
83,2,0
110,2,0
110,2,0
110,2,0
45,2,2
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,0
61,2,3
61,2,
61,2,4
83,2,5
83,2,3
185,2,0
159,2,1
110,2,2
110,2,0
83,2,11
145,2,
145,2,
186,2,39
362,2,1
362,2,0
110,2,0
185,2,1
145,2,
499,2,0
499,2,0
61,2,0
145,2,0
185,2,0
45,2,1
145,2,
145,2,
145,2,
145,2,
93,2,0
110,2,2
145,2,0
45,2,
61,2,2
61,2,1
159,2,0
145,2,1
145,2,
186,2,3
362,2,0
69,2,
69,2,1
83,2,0
217,2,0
69,2,0
45,2,0
61,2,5
83,2,12
145,2,0
61,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
145,2,4
145,2,
186,2,4
362,2,0
45,2,1
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,3
162,2,0
162,2,0
162,2,0
162,2,0
162,2,0
162,2,0
162,2,0
162,2,0
159,2,0
110,2,10
362,2,1
603,2,1
110,2,0
110,2,0
110,2,0
110,2,0
145,2,2
78,2,0
185,2,0
185,2,0
69,2,0
362,2,0
92,2,6
145,2,18
159,2,18
159,2,0
110,2,0
110,2,0
110,2,12
92,2,2
61,2,0
61,2,0
61,2,0
61,2,0
61,2,0
61,2,0
92,2,0
92,2,
159,2,2
362,2,0
78,2,0
94,2,1
61,2,0
61,2,0
61,2,0
61,2,0
61,2,0
61,2,0
61,2,0
61,2,0
61,2,
83,2,1
83,2,3
159,2,13
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,1
45,2,1
110,2,0
185,2,0
185,2,0
185,2,0
98,2,0
42,2,0
159,2,2
69,2,
110,2,75
110,2,2
110,2,0
45,2,
45,2,2
159,2,1
83,2,1
159,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
61,2,
160,2,2
45,2,1
145,2,23
159,2,
159,2,
159,2,
159,2,
160,2,30
499,2,0
61,2,5
61,2,0
159,2,8
45,2,1
61,2,1
45,2,1
159,2,13
145,2,18
603,2,1
217,2,0
110,2,1
603,2,1
185,2,1
110,2,1
159,2,14
45,2,0
45,2,0
61,2,0
61,2,0
145,2,2
145,2,0
145,2,7
159,2,0
159,2,0
159,2,
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
159,2,0
26,2,0
159,2,2
603,2,1
185,2,0
45,2,0
61,2,
61,2,
61,2,
159,2,37
159,2,7
159,2,40
185,2,0
160,2,0
217,2,0
217,2,0
69,2,0
159,2,15
186,2,5
603,2,1
231,2,5
160,2,0
61,2,0
110,2,6
61,2,
45,2,0
45,2,0
61,2,2
185,2,0
185,2,0
362,2,0
159,2,
159,2,
603,2,9
26,2,0
15,2,0
61,2,23
603,2,9
603,2,1
110,2,0
88,2,0
26,2,0
61,2,1
45,2,4
45,2,9
61,2,17
186,2,0
78,2,0
43,2,
45,2,3
65,2,0
603,2,1
26,2,0
43,2,
43,2,0
61,2,
61,2,0
110,2,15
69,2,4
61,2,
222,2,0
43,2,0
43,2,
43,2,
26,2,0
43,2,0
43,2,
362,2,0
45,2,0
81,2,0
61,2,1
185,2,1
145,2,20
362,2,0
69,2,0
110,2,75
83,2,0
362,2,0
362,2,0
215,2,0
81,2,0
81,2,0
362,2,0
145,2,10
145,2,
97,2,12
145,2,20
185,2,0
162,2,0
162,2,0
162,2,0
162,2,0
162,2,0
162,2,0
162,2,0
61,2,1
185,2,0
362,2,0
45,2,0
38,2,1
145,2,
145,2,
145,2,
59,2,0
603,2,0
38,2,1
26,2,0
26,2,0
26,2,0
53,2,0
81,2,2
45,2,
61,2,6
145,2,
145,2,
145,2,5
145,2,8
45,2,0
45,2,0
159,2,0
162,2,0
159,2,1
83,2,0
159,2,53
110,2,1
110,2,0
93,2,7
94,2,6
603,2,0
61,2,3
61,2,3
61,2,12
110,2,0
183,2,0
183,2,
183,2,2
45,2,0
45,2,
61,2,8
61,2,
603,2,0
110,2,0
217,2,0
185,2,0
43,2,0
26,2,0
110,2,0
43,2,0
159,2,0
178,2,0
145,2,
145,2,
145,2,
159,2,0
173,2,0
199,2,0
603,2,0
159,2,0
159,2,0
159,2,0
45,2,0
45,2,0
53,2,0
78,2,0
98,2,0
159,2,1
185,2,0
185,2,0
185,2,0
45,2,0
45,2,0
61,2,0
61,2,
61,2,0
78,2,0
78,2,0
110,2,0
110,2,0
45,2,2
145,2,
145,2,22
159,2,0
96,2,1
92,2,1
45,2,
61,2,
61,2,12
61,2,
145,2,8
110,2,0
92,2,1
98,2,2
78,2,0
43,2,2
45,2,3
45,2,3
83,2,1
160,2,1
160,2,0
45,2,0
110,2,0
61,2,0
159,2,0
159,2,8
159,2,
43,2,0
43,2,
43,2,
43,2,
43,2,
142,2,0
43,2,
43,2,0
159,2,0
159,2,0
186,2,0
43,2,0
43,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
159,2,1
98,2,1
45,2,
45,2,1
45,2,1
603,2,1
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
11,2,0
603,2,1
160,2,20
43,2,0
69,2,0
43,2,1
159,2,
69,2,0
110,2,2
603,2,1
145,2,7
45,2,0
69,2,1
186,2,2
43,2,
43,2,
45,2,3
603,2,
43,2,3
83,2,1
185,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
53,2,1
603,2,2
83,2,6
186,2,9
603,2,2
83,2,1
159,2,0
78,2,0
8,2,0
45,2,3
78,2,
45,2,2
186,2,4
603,2,1
362,2,0
362,2,0
78,2,
92,2,1
61,2,25
43,2,
43,2,0
43,2,0
43,2,0
11,2,0
110,2,2
186,2,1
43,2,0
43,2,0
43,2,0
186,2,
59,2,1
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
45,2,0
59,2,1
45,2,3
159,2,0
159,2,0
186,2,9
185,2,18
43,2,0
159,2,0
160,2,1
69,2,0
159,2,
101,2,0
101,2,0
45,2,2
186,2,3
69,2,0
69,2,0
159,2,
159,2,
159,2,
159,2,2
43,2,0
69,2,0
45,2,5
45,2,5
45,2,20
61,2,
110,2,1
69,2,0
61,2,0
217,2,0
183,2,1
110,2,1
185,2,0
215,2,0
43,2,
159,2,1
61,2,1
61,2,3
160,2,1
110,2,0
159,2,0
159,2,0
159,2,0
159,2,0
61,2,7
92,2,1
21,2,0
21,2,0
45,2,1
45,2,1
45,2,1
186,2,1
186,2,28
183,2,3
217,2,0
69,2,0
61,2,
61,2,
61,2,18
61,2,3
159,2,0
61,2,
159,2,0
61,2,10
61,2,4
61,2,
45,2,0
61,2,19
603,2,0
11,2,
199,2,0
199,2,0
199,2,0
199,2,0
159,2,0
159,2,
186,2,7
11,2,0
11,2,0
11,2,0
11,2,0
11,2,0
145,2,
159,2,0
603,2,0
11,2,0
362,2,0
362,2,0
43,2,
362,2,0
160,2,1
185,2,1
145,2,3
59,2,0
159,2,
159,2,
183,2,0
185,2,0
11,2,0
92,2,0
186,2,1
61,2,60
61,2,
160,2,1
45,2,0
185,2,0
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,
159,2,0
362,2,0
159,2,0
185,2,0
185,2,0
21,2,2
45,2,5
213,2,1
145,2,17
145,2,50
159,2,2
185,2,0
159,2,0
159,2,0
185,2,0
59,2,0
59,2,0
61,2,0
61,2,0
183,2,0
185,2,0
159,2,0
185,2,0
185,2,0
185,2,0
185,2,0
185,2,0
185,2,0
185,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
43,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
69,2,0
362,2,0
61,2,2
185,2,0
603,2,1
185,2,0
61,2,18
61,2,3
61,2,4
145,2,4
159,2,
61,2,0
45,2,3
83,2,
83,2,8
160,2,3
160,2,0
92,2,2
21,2,0
61,2,
